defType,defName,modName,currentLabelOrText,tier,oneLineWhy
ThoughtDef,ABF_Thought_Synstruct_BiophobeUnhappyWithWork,ABF: Synstructs Core,biophobe works with organics | I hate life! It could get me even if it's dead! I don't want to go anywhere near it! Gross!,OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_CoerciveVocalizer,ABF: Synstructs Core,threatening voice,OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_CoherenceMood,ABF: Synstructs Core,"abysmal coherence | I have not been able to properly maintain my core memory and systems in far too long. My internals are encountering errors, there are critical components forced...",OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_CoherenceMood_Ascetic,ABF: Synstructs Core,"abysmal coherence | I have not been able to properly maintain my core memory and systems in far too long. My internals are encountering errors, there are critical components forced...",OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_CoherenceMood_Demanding,ABF: Synstructs Core,"abysmal coherence | I have not been able to properly maintain my core memory and systems in far too long. My internals are encountering errors, there are critical components forced...",OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_CoherenceMood_Masochist,ABF: Synstructs Core,"abysmal coherence | I have not been able to properly maintain my core memory and systems in far too long. My internals are encountering errors, there are critical components forced...",OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_Coherence_ChronicAnnoyance,ABF: Synstructs Core,defective part | One of my parts is suffering from an extended inefficiency. How inconvenient. | two defective parts | Two of my parts are suffering from extended inefficiencies. H...,OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_Coherence_OpticalAberrations,ABF: Synstructs Core,optical abberrations | My visual sensors are providing false information and interpretations. I can't tell what is real or not. This is extremely frustrating!,OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_Coherence_RustedPart,ABF: Synstructs Core,rusted part | There is rust on my frame. This is humiliating and denigrating.,OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_CreationDied,ABF: Synstructs Core,my creation {0} died | My creation died. I have outlived that which I created...,OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_CreatorDied,ABF: Synstructs Core,my creator {0} died | My creator died. I must decide the legacy they leave behind...,OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_Directive_Friend,ABF: Synstructs Core,"funny drones | I don't know why, but I keep finding one of our drones doing funny little things. | drone kindness | Every now and then a drone does something unexpectedly... though...",OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_DronesOfSameModel,ABF: Synstructs Core,model discomfort | We have a drone that is the same model as I am. I don't like thinking about it. | model anxiety | We have several drones that are the same model as I am. They lo...,OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_InduciveVocalizer,ABF: Synstructs Core,sonorous voice,OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_KilledMyCreation,ABF: Synstructs Core,killed my creation,OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_KilledMyCreator,ABF: Synstructs Core,killed my creator,OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_MentalAssistant,ABF: Synstructs Core,receiving mental support | This mental assistant chip suppresses terrible stressors and helps me to be mentally resilient. I feel strong. I will hold fast.,OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_MyCreationLost,ABF: Synstructs Core,my creator {0} lost | My creation has been lost. I hope for their safe return.,OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_MyCreatorLost,ABF: Synstructs Core,my creator {0} lost | My creator has been lost. I hope for their safe return.,OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_Overclocking,ABF: Synstructs Core,overclocked | My processor is running at an abnormally high clockrate. I can sense the strain on my hardware.,OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_PaintedFavoriteColor,ABF: Synstructs Core,painted favorite color | I love the color of my paint.,OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_PersonalityShiftAllowed,ABF: Synstructs Core,personality shift | This new world view is interesting.,OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,ABF_Thought_Synstruct_PersonalityShiftDenied,ABF: Synstructs Core,"stagnant personality | I wanted to try out a different personality, but was denied. I feel stifled.",OCCASIONAL,"ABF: Synstructs Core is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,AA_AteBlackTruffleIngredient,Alpha Animals,ate black truffle | An absolute delicacy.,OCCASIONAL,"Alpha Animals is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,AA_AteHorribleRot,Alpha Animals,ate fermented rotting vegetation | I had to scavenge fermented rotting vegetation to survive. This was worse than eating a corpse. The end is near.,OCCASIONAL,"Alpha Animals is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,AA_AteSuperAwfulMeal,Alpha Animals,ate incredibly awful meal | I had to eat something that was processed in the guts of a biomechanical abomination. I haven't eaten a more disgusting meal in my whole life.,OCCASIONAL,"Alpha Animals is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,AA_BeenPsionicallyNuzzled,Alpha Animals,"psionically nuzzled | That pretty fox sure seems to know how to make you feel loved... | psionically nuzzled | That fox is so cute, and supportive, and loving... I feel fulfilled a...",OCCASIONAL,"Alpha Animals is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,AA_Disgust,Alpha Animals,disgusting creature | I witnessed a revolting giant slug reeking of the stench of corpse bile. I want to puke.,OCCASIONAL,"Alpha Animals is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,AA_PhotosensitiveExoskeleton,Alpha Animals,disoriented in sunlight | What? Where am I? What was I doing?,OCCASIONAL,"Alpha Animals is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
